 63 6428.265530 1.858E-26 0.000E+00.06640.086   58.88200.80-.012000            3V2         GROUND  3  3           3  3         344422443335 5 1 5E    0.0    0.0
 63 6428.460820 1.575E-26 0.000E+00.06200.085   99.49030.75-.013000            3V2         GROUND  4  4           4  4         344422443335 5 1 5E    0.0    0.0
 63 6428.516080 6.364E-27 0.000E+00.06550.092   52.03200.80-.014000            3V2         GROUND  3  2           3  2         344422443335 5 1 5E    0.0    0.0
 63 6428.951860 5.766E-27 0.000E+00.05060.070   24.64910.80-.021200            3V2         GROUND  2  1           2  1         344422443335 5 1 5E    0.0    0.0
 63 6429.225160 1.022E-26 0.000E+00.06690.083   28.75950.80-.013100            3V2         GROUND  2  2           2  2         344422443335 5 1 5E    0.0    0.0
 63 6429.225160 1.022E-26 0.000E+00.06690.083   89.90100.75-.013100            3V2         GROUND  4  3           4  3         344422443335 5 1 5E    0.0    0.0
 63 6429.424690 4.426E-27 0.000E+00.06760.099    9.13050.65-.008600            3V2         GROUND  1  1           1  1         344422443335 5 1 5E    0.0    0.0
 63 6429.844960 7.820E-27 0.000E+00.06540.084   58.88200.80-.007800            3V2         GROUND  3  3           3  3         344422443335 5 1 5E    0.0    0.0
 63 6435.895680 2.543E-27 0.000E+00.06490.091    0.00000.63-.010900            3V2         GROUND  1  0           0  0         344422443335 5 1 5E    0.0    0.0
 63 6439.467560 1.018E-27 0.000E+00.06740.090    0.00000.63-.011700            3V2         GROUND  0  0           0  0         344422443335 5 1 5E    0.0    0.0
 63 6443.191970 4.937E-27 0.000E+00.06660.087    7.76020.65-.012100            3V2         GROUND  2  0           1  0         344422443335 5 1 5E    0.0    0.0
 63 6444.475770 5.128E-27 0.000E+00.06630.089    9.13050.65-.011700            3V2         GROUND  2  1           1  1         344422443335 5 1 5E    0.0    0.0
 63 6446.730310 2.034E-27 0.000E+00.06690.091    7.76020.65-.008600            3V2         GROUND  1  0           1  0         344422443335 5 1 5E    0.0    0.0
 63 6450.242700 6.946E-27 0.000E+00.06680.089   23.27930.80-.010800            3V2         GROUND  3  0           2  0         344422443335 5 1 5E    0.0    0.0
 63 6451.524370 8.510E-27 0.000E+00.06410.086   24.64910.80-.011300            3V2         GROUND  3  1           2  1         344422443335 5 1 5E    0.0    0.0
 63 6451.788790 5.299E-27 0.000E+00.07000.092   28.75950.80-.011900            3V2         GROUND  3  2           2  2         344422443335 5 1 5E    0.0    0.0
